timestamp;nh3;co;no2;dust;uv;temperature;pressure;humidity;wind_speed;wind_direction;
356;1018;1020;1014;846.58;1023;11.94;1027.81;31.96;38.22;225.00;
357;933;979;1021;845.75;1023;11.94;1027.73;31.92;27.56;112.50;
358;1016;1016;1020;845.75;1023;11.94;1027.61;31.95;41.56;247.50;
359;1017;1021;1021;844.92;1023;11.98;1027.68;31.99;40.44;225.00;
360;1018;1016;1016;846.58;1023;11.97;1027.69;32.03;45.11;22.50;
361;1018;1018;1016;847.41;1023;11.98;1027.63;32.03;51.33;22.50;
362;1018;1016;1020;844.09;1023;11.98;1027.74;32.02;40.44;45.00;
363;1021;1020;1019;845.75;1023;11.85;1027.66;32.10;50.67;22.50;
364;1017;1016;1020;844.09;1023;11.68;1027.66;32.26;31.11;225.00;
365;1015;1011;1015;842.43;1023;11.75;1027.76;32.31;32.67;247.50;
366;1021;1016;1019;845.75;1023;11.65;1027.48;32.36;39.11;225.00;
367;1021;1016;1019;843.26;1023;11.44;1027.71;32.51;44.44;225.00;
368;1020;1021;1016;847.41;1023;11.42;1027.51;32.50;44.67;180.00;
369;1015;1015;1015;841.60;1023;11.52;1027.69;32.49;42.67;22.50;
370;1011;1015;1015;841.60;1023;11.42;1027.28;32.47;51.33;135.00;
371;1011;1014;1017;843.26;1023;11.38;1027.34;32.50;45.56;67.50;
372;1018;1020;1017;844.09;1023;11.03;1027.65;32.68;40.67;22.50;
373;1015;1015;1014;841.60;1023;11.20;1027.55;32.63;37.78;22.50;
374;1021;1016;1018;843.26;1023;11.24;1027.64;32.62;21.56;225.00;
375;1020;1021;1021;847.41;1023;11.35;1027.70;32.60;28.22;225.00;
376;1019;1021;1021;847.41;1023;11.12;1027.43;32.86;52.89;225.00;
377;1010;1010;1014;838.28;1023;11.25;1027.69;32.82;28.22;225.00;
378;1020;1019;1018;844.92;1023;11.27;1027.73;32.83;34.89;112.50;
379;1019;1018;1016;844.92;1023;11.26;1027.38;32.79;45.33;67.50;
380;1014;1012;1015;842.43;1023;11.00;1027.62;32.89;46.89;247.50;
381;1021;1016;1020;846.58;1023;10.99;1027.72;33.02;35.78;112.50;
382;1020;1018;1021;847.41;1023;10.98;1027.37;33.01;58.22;225.00;
383;1016;1020;1021;844.09;1023;11.02;1027.68;32.83;50.44;180.00;
384;1018;1021;1016;847.41;1023;10.57;1027.83;32.86;34.00;225.00;
385;1010;1013;1012;840.77;1023;10.77;1027.66;32.93;52.67;247.50;
386;1013;1011;1015;842.43;1023;10.78;1027.48;32.89;42.00;22.50;
387;1021;1021;1020;847.41;1023;10.67;1027.28;32.99;52.00;225.00;
388;1016;1016;1017;842.43;1023;10.79;1027.58;33.02;37.78;247.50;
389;1016;1020;1020;846.58;1023;10.60;1027.49;33.07;30.44;225.00;
390;1014;1015;1011;782.66;1021;10.48;1027.69;32.99;57.56;67.50;
391;1020;1018;1021;844.92;994;10.58;1027.43;33.09;49.11;157.50;
392;1010;1013;1012;722.90;959;10.28;1027.52;33.37;42.22;247.50;
393;1016;1018;1018;834.13;938;10.27;1027.64;33.48;52.22;112.50;
394;1014;1015;1013;745.31;918;10.35;1027.83;33.55;41.78;22.50;
395;1021;1021;1020;843.26;898;10.26;1027.68;33.70;37.56;225.00;
396;1019;1019;1018;841.60;889;10.22;1027.74;33.83;26.00;180.00;
397;1018;1016;1020;843.26;858;10.13;1027.71;33.97;33.11;45.00;
398;1020;1019;1019;845.75;848;10.10;1027.81;34.07;34.89;247.50;
399;1014;1016;1017;823.34;830;9.89;1027.89;34.43;37.56;135.00;
400;1016;1014;1014;843.26;820;9.93;1027.71;34.52;43.33;225.00;
401;1016;1020;1014;843.26;816;9.55;1027.74;35.20;34.89;247.50;
402;1014;1019;1020;842.43;817;9.65;1027.88;35.20;22.00;22.50;
403;1016;1020;1018;843.26;810;9.57;1027.89;35.34;29.11;22.50;
404;1016;1014;1016;804.25;813;9.52;1027.61;35.38;50.00;22.50;
405;1016;1019;1020;800.93;806;9.41;1027.68;35.70;26.67;45.00;
406;1014;1018;1018;844.92;823;9.14;1027.79;36.01;32.00;225.00;
407;1018;1018;1018;845.75;810;8.68;1027.96;36.80;14.67;225.00;
408;1018;1018;1016;844.92;806;8.61;1027.86;37.08;5.78;247.50;
409;1013;1010;1013;769.38;810;8.71;1027.78;36.95;6.89;22.50;
410;1013;1012;1015;839.11;828;8.81;1027.81;36.33;2.89;22.50;
411;1010;1010;1010;842.43;813;8.82;1027.80;35.95;4.22;22.50;
412;1021;1021;1014;844.92;808;8.81;1027.76;35.86;8.89;225.00;
413;1021;1021;1020;847.41;824;8.79;1027.86;35.71;5.56;45.00;
414;1016;1017;1014;844.09;811;8.74;1028.00;35.83;8.22;225.00;
415;1020;1019;1016;846.58;806;8.00;1028.09;36.75;10.89;67.50;
416;1010;1010;1010;842.43;810;8.28;1027.85;37.11;6.89;157.50;
417;1008;1010;1011;840.77;808;8.37;1027.85;36.82;21.56;67.50;
418;1016;1016;1020;847.41;814;8.39;1027.84;36.63;9.56;112.50;
419;1015;1015;1015;842.43;811;8.38;1027.84;36.50;9.56;135.00;
420;1021;1016;1021;846.58;817;8.40;1027.81;36.45;2.89;67.50;
421;1020;1020;1014;847.41;815;8.38;1027.84;36.84;4.22;112.50;
422;1016;1016;1016;839.94;808;8.09;1027.86;37.48;8.22;247.50;
423;1010;1010;1010;842.43;815;8.15;1027.92;37.53;12.22;225.00;
424;1016;1017;1016;844.09;810;8.12;1027.92;37.45;26.89;22.50;
425;1020;1019;1019;847.41;816;8.00;1027.79;37.59;24.22;247.50;
426;1017;1017;1017;844.09;807;8.04;1027.86;37.69;20.22;67.50;
427;1017;1016;1017;842.43;809;7.90;1027.81;38.10;42.89;247.50;
428;1017;1017;1017;844.09;828;7.83;1027.74;38.28;20.22;225.00;
429;1008;1010;1010;840.77;812;7.90;1027.85;38.18;29.56;22.50;
430;1013;1013;1013;842.43;815;7.77;1027.96;38.59;22.89;22.50;
431;1018;1019;1019;842.43;818;7.81;1027.98;38.52;17.56;135.00;
432;1014;1017;1017;844.09;813;7.73;1027.89;38.60;17.56;225.00;
433;1010;1015;1014;843.26;823;7.62;1027.77;38.81;28.22;22.50;
434;1016;1019;1016;847.41;808;7.57;1027.73;39.03;27.33;247.50;
435;1014;1014;1018;841.60;808;7.57;1027.88;39.09;31.56;157.50;
436;1020;1019;1020;846.58;819;7.52;1028.00;39.13;31.56;22.50;
437;1016;1021;1021;845.75;821;7.42;1027.92;39.44;20.22;180.00;
438;1014;1019;1014;844.92;833;7.30;1027.86;39.62;22.89;247.50;
439;1018;1015;1019;846.58;814;7.21;1027.90;39.68;22.89;22.50;
440;1011;1010;1015;840.77;817;7.14;1027.92;39.93;18.89;112.50;
441;1010;1010;1013;838.28;832;7.02;1027.63;40.20;40.22;247.50;
442;1012;1012;1012;836.62;828;7.08;1027.89;40.14;14.89;247.50;
443;1010;1010;1010;841.60;808;7.04;1027.91;40.33;10.89;202.50;
444;1014;1014;1014;843.26;811;7.10;1027.96;39.95;20.22;225.00;
445;1019;1019;1019;843.26;829;7.10;1027.93;39.79;30.89;247.50;
446;1013;1013;1012;840.77;830;6.95;1027.86;40.40;16.22;247.50;
447;1019;1019;1014;843.26;823;6.96;1027.90;40.47;18.22;225.00;
448;1010;1010;1010;838.28;808;6.95;1027.84;40.30;31.11;112.50;
449;1018;1018;1018;845.75;813;6.92;1027.86;40.50;12.44;225.00;
450;1019;1016;1016;844.09;812;6.91;1027.89;40.43;16.22;180.00;
451;1016;1016;1015;839.11;813;6.78;1027.81;40.78;44.67;225.00;
452;1014;1014;1017;843.26;816;6.67;1027.92;41.09;14.00;22.50;
453;1019;1019;1019;847.41;823;6.67;1027.83;41.30;24.22;112.50;
454;1018;1018;1018;845.75;810;6.59;1027.79;41.17;35.78;22.50;
455;1021;1016;1021;843.26;813;6.67;1027.90;40.87;28.44;67.50;
456;1016;1019;1016;843.26;816;6.66;1027.84;40.68;20.22;45.00;
457;1010;1010;1010;840.77;817;6.65;1027.83;40.55;21.56;22.50;
458;1020;1020;1020;844.09;812;6.56;1027.88;40.81;6.89;247.50;
459;1020;1020;1016;841.60;829;6.55;1027.96;40.98;7.56;225.00;
460;1017;1017;1014;846.58;821;6.51;1027.94;41.12;4.44;225.00;
461;1015;1015;1014;846.58;837;6.52;1027.93;40.75;3.11;225.00;
462;1018;1018;1019;843.26;827;6.52;1028.00;40.62;18.22;247.50;
463;1016;1016;1018;841.60;836;6.46;1027.84;40.70;34.44;22.50;
464;1014;1014;1020;845.75;833;6.42;1027.79;40.97;36.67;135.00;
465;1013;1013;1013;842.43;816;6.41;1027.82;41.15;29.11;225.00;
466;1016;1016;1017;844.09;820;6.40;1027.68;41.26;29.11;135.00;
467;1017;1017;1020;845.75;818;6.38;1027.59;41.26;34.44;22.50;
468;1008;1008;1008;840.77;831;6.29;1027.82;41.55;38.22;225.00;
469;1018;1018;1019;843.26;820;6.27;1027.88;41.67;21.56;22.50;
470;1010;1010;1013;836.62;820;6.17;1027.70;41.94;34.89;67.50;
471;1013;1013;1013;839.94;822;6.17;1027.81;42.01;27.56;45.00;
472;1013;1011;1013;840.77;820;6.16;1027.74;42.22;32.00;112.50;
473;1013;1010;1013;840.77;829;6.19;1027.84;42.15;32.44;180.00;
474;1020;1016;1020;841.60;821;6.14;1027.82;42.38;26.22;157.50;
475;1020;1018;1019;845.75;819;6.16;1027.67;42.13;50.22;45.00;
476;1020;1018;1019;841.60;815;6.10;1027.71;42.41;35.78;247.50;
477;1012;1012;1011;844.09;836;6.11;1027.79;42.54;26.22;22.50;
478;1020;1019;1018;846.58;818;6.09;1027.85;42.66;23.33;22.50;
479;1016;1014;1014;846.58;833;6.03;1027.84;42.77;17.56;157.50;
480;1013;1012;1010;840.77;823;6.07;1027.91;42.62;18.89;247.50;
481;1020;1020;1018;841.60;818;6.05;1027.67;42.53;23.56;22.50;
482;1020;1020;1020;841.60;816;5.96;1027.70;42.71;44.00;112.50;
483;1014;1014;1014;844.92;814;5.93;1027.64;42.78;46.89;225.00;
484;1016;1020;1020;841.60;818;5.96;1027.77;42.76;26.22;45.00;
485;1020;1016;1018;841.60;824;5.94;1027.88;42.83;17.33;22.50;
486;1014;1017;1016;839.11;819;5.92;1027.96;42.76;36.22;225.00;
487;1016;1017;1017;843.26;822;5.79;1027.87;43.02;26.00;112.50;
488;1015;1015;1011;843.26;815;5.84;1027.77;43.06;34.44;112.50;
489;1016;1015;1015;843.26;814;5.85;1027.73;42.92;16.00;67.50;
490;1014;1014;1014;845.75;831;5.82;1027.84;43.13;21.78;157.50;
491;1019;1017;1020;844.92;818;5.84;1027.81;42.95;16.22;180.00;
492;1013;1013;1010;839.94;820;5.75;1027.78;43.04;18.89;67.50;
493;1017;1017;1017;839.11;826;5.65;1027.77;42.99;22.22;225.00;
494;1013;1013;1013;840.77;839;5.64;1027.73;43.10;31.56;247.50;
495;1017;1017;1020;842.43;837;5.64;1027.69;42.94;33.11;247.50;
496;1017;1017;1016;841.60;816;5.63;1027.73;42.94;65.11;45.00;
497;1016;1014;1015;844.09;838;5.54;1027.71;43.02;34.22;225.00;
498;1012;1015;1014;843.26;832;5.57;1027.80;43.15;36.89;22.50;
499;1013;1010;1013;840.77;821;5.44;1027.57;43.48;34.44;67.50;
500;1013;1013;1013;840.77;821;5.46;1027.66;43.48;54.67;180.00;
501;1017;1017;1014;846.58;820;5.48;1027.75;43.47;37.11;225.00;
502;1017;1017;1020;844.92;816;5.50;1027.55;43.43;41.56;22.50;
503;1007;1010;1010;840.77;827;5.46;1027.72;43.47;34.67;45.00;
504;1014;1014;1020;845.75;823;5.45;1027.71;43.47;27.33;180.00;
505;1016;1018;1019;843.26;834;5.43;1027.77;43.46;34.22;202.50;
506;1016;1017;1015;843.26;823;5.23;1027.60;43.64;33.78;67.50;
507;1016;1019;1017;843.26;826;5.34;1027.64;43.70;46.22;135.00;
508;1017;1017;1020;841.60;831;5.31;1027.71;43.75;26.67;225.00;
509;1016;1015;1015;843.26;832;5.24;1027.81;43.91;28.89;225.00;
510;1017;1020;1020;841.60;839;5.25;1027.74;43.94;35.56;157.50;
511;1014;1014;1020;844.92;820;5.27;1027.73;43.82;26.89;225.00;
512;1010;1010;1012;838.28;830;5.28;1027.74;43.82;24.00;225.00;
513;1017;1015;1014;844.92;837;5.27;1027.71;43.88;24.44;225.00;
514;1018;1017;1014;844.92;821;5.28;1027.74;43.81;15.11;225.00;
515;1014;1015;1015;841.60;827;5.24;1027.78;43.75;30.67;67.50;
516;1018;1018;1017;845.75;819;5.26;1027.74;43.92;10.44;22.50;
517;1018;1015;1020;844.92;825;5.24;1027.80;44.07;32.44;157.50;
518;1018;1015;1014;844.92;840;5.22;1027.62;44.03;46.67;157.50;
519;1011;1008;1010;839.94;843;5.16;1027.72;44.06;25.78;225.00;
520;1014;1014;1020;845.75;824;5.18;1027.79;44.11;20.44;202.50;
521;1014;1016;1017;843.26;821;5.21;1027.79;43.97;15.33;225.00;
522;1017;1018;1017;845.75;842;5.20;1027.72;43.88;23.33;112.50;
523;1019;1018;1014;845.75;820;5.20;1027.69;43.97;19.11;67.50;
524;1014;1014;1016;844.09;825;5.21;1027.65;43.77;21.11;157.50;
525;1017;1014;1014;844.09;829;5.05;1027.68;44.09;57.56;225.00;
526;1016;1019;1018;843.26;824;5.09;1027.60;44.08;33.56;247.50;
527;1019;1019;1015;846.58;838;5.11;1027.89;43.95;41.56;22.50;
528;1019;1018;1014;843.26;838;5.14;1027.76;43.81;32.89;247.50;
529;1016;1017;1017;844.09;831;5.12;1027.75;43.79;38.67;67.50;
530;1020;1019;1016;846.58;827;5.13;1027.65;43.81;52.00;225.00;
531;1010;1012;1013;840.77;829;5.02;1027.81;43.92;27.11;157.50;
532;1017;1017;1014;844.09;820;5.00;1027.67;43.92;29.56;45.00;
533;1013;1013;1013;840.77;816;5.02;1027.71;43.82;46.67;45.00;
534;1011;1013;1013;840.77;819;5.00;1027.73;43.88;42.00;112.50;
535;1013;1013;1010;835.79;837;4.96;1027.80;43.98;18.89;67.50;
536;1014;1016;1018;841.60;840;4.97;1027.48;43.96;66.00;225.00;
537;1016;1017;1016;844.92;822;4.98;1027.86;43.97;31.56;67.50;
538;1017;1017;1014;844.09;825;5.01;1027.72;43.87;22.89;22.50;
539;1014;1014;1016;844.09;830;4.96;1027.88;44.03;29.78;157.50;
540;1016;1019;1019;847.41;826;4.95;1027.86;44.09;36.22;112.50;
541;1017;1017;1019;844.09;828;4.94;1027.79;44.15;46.89;112.50;
542;1016;1017;1014;843.26;822;4.93;1027.83;44.08;18.67;45.00;
543;1014;1017;1016;844.09;832;4.92;1027.69;44.08;28.67;45.00;
544;1012;1013;1013;840.77;826;4.89;1027.59;44.14;44.89;67.50;
545;1012;1013;1013;835.79;828;4.87;1027.79;44.13;28.22;225.00;
546;1016;1016;1017;844.92;839;4.92;1027.78;44.05;30.44;67.50;
547;1016;1017;1017;844.09;826;4.77;1027.63;44.26;19.33;67.50;
548;1015;1017;1017;838.28;834;4.89;1027.73;44.29;9.11;67.50;
549;1017;1019;1019;845.75;841;4.90;1027.72;44.33;3.11;67.50;
550;1017;1017;1017;839.94;842;4.91;1027.78;44.20;3.33;247.50;
551;1017;1017;1017;843.26;837;4.88;1027.79;44.25;43.78;225.00;
552;1016;1017;1017;844.92;852;4.87;1027.71;44.42;18.22;180.00;
553;1020;1019;1014;843.26;839;4.89;1027.78;44.29;20.67;67.50;
554;1016;1017;1015;846.58;839;4.90;1027.76;44.22;30.89;67.50;
555;1017;1019;1016;845.75;835;4.88;1027.68;44.36;36.00;45.00;
556;1019;1018;1014;844.92;857;4.86;1027.72;44.45;42.00;135.00;
557;1013;1013;1013;840.77;840;4.82;1027.67;44.54;37.11;225.00;
558;1016;1017;1014;844.09;850;4.82;1027.85;44.56;54.67;67.50;
559;1020;1018;1014;844.92;855;4.83;1027.78;44.67;35.78;225.00;
560;1014;1015;1015;842.43;843;4.78;1027.84;44.80;37.33;67.50;
561;1013;1013;1013;838.28;849;4.80;1027.71;44.80;43.56;67.50;
562;1015;1010;1017;842.43;849;4.80;1027.77;44.81;29.11;225.00;
563;1011;1014;1015;841.60;842;4.80;1027.79;44.81;39.11;225.00;
564;1020;1016;1014;843.26;848;4.76;1027.64;44.92;46.44;247.50;
565;1016;1018;1019;844.92;843;4.80;1027.80;44.86;34.22;22.50;
566;1018;1015;1017;844.09;841;4.81;1027.85;44.83;25.11;225.00;
567;1014;1019;1014;843.26;845;4.83;1027.89;44.67;23.33;22.50;
568;1016;1017;1017;844.09;839;4.77;1027.84;44.86;18.22;45.00;
569;1016;1015;1017;838.28;849;4.74;1027.82;44.88;38.44;225.00;
570;1020;1017;1014;843.26;839;4.76;1027.68;44.82;22.67;67.50;
571;1017;1020;1016;846.58;845;4.74;1027.65;44.79;41.56;225.00;
572;1012;1008;1010;840.77;851;4.77;1027.79;44.69;26.22;157.50;
573;1020;1018;1014;844.92;843;4.66;1027.86;44.96;10.89;247.50;
574;1017;1012;1019;839.94;840;4.73;1027.88;44.82;19.78;112.50;
575;1016;1017;1017;844.09;834;4.74;1028.01;44.67;27.78;67.50;
576;1020;1016;1014;844.92;849;4.68;1027.87;44.95;18.89;112.50;
577;1017;1016;1017;843.26;847;4.70;1027.71;45.18;14.67;112.50;
578;1017;1019;1019;846.58;844;4.69;1027.89;45.33;10.00;67.50;
579;1019;1015;1014;844.92;838;4.71;1027.84;45.00;4.67;67.50;
580;1018;1014;1020;844.09;842;4.73;1027.74;44.96;7.33;67.50;
581;1016;1018;1017;844.92;832;4.73;1027.82;44.95;6.22;247.50;
582;1020;1018;1017;845.75;834;4.74;1027.70;44.85;6.00;157.50;
583;1014;1019;1019;844.92;841;4.75;1027.94;44.87;7.78;225.00;
584;1014;1014;1017;843.26;847;4.76;1027.83;44.76;15.78;225.00;
585;1017;1017;1020;841.60;843;4.77;1027.79;44.67;12.67;225.00;
586;1014;1017;1017;843.26;836;4.78;1027.79;44.49;12.44;247.50;
587;1017;1017;1017;844.09;843;4.78;1027.87;44.57;9.56;247.50;
588;1014;1016;1018;846.58;844;4.77;1027.82;44.67;8.89;157.50;
589;1014;1016;1019;846.58;836;4.78;1027.74;44.61;6.00;180.00;
590;1014;1016;1016;846.58;839;4.78;1027.83;44.65;10.67;135.00;
591;1017;1017;1017;844.09;849;4.80;1027.86;44.55;44.22;225.00;
592;1018;1014;1016;844.09;852;4.78;1027.71;45.04;29.78;247.50;
593;1016;1016;1017;844.09;849;4.76;1027.72;45.43;42.89;22.50;
594;1017;1020;1018;846.58;848;4.74;1027.83;45.50;21.78;45.00;
595;1017;1020;1019;843.26;858;4.78;1027.75;45.46;55.78;112.50;
596;1017;1016;1014;844.92;842;4.76;1027.77;45.42;39.56;225.00;
597;1017;1016;1017;843.26;845;4.80;1027.64;45.24;34.22;157.50;
598;1017;1017;1020;844.09;851;4.74;1027.63;45.13;51.78;225.00;
599;1017;1020;1018;841.60;846;4.75;1027.37;45.06;58.67;157.50;
600;1016;1015;1017;839.11;863;4.69;1027.70;45.13;43.78;67.50;
601;1017;1019;1019;846.58;858;4.69;1027.75;45.21;35.78;22.50;
602;1015;1017;1016;844.09;840;4.68;1027.91;45.19;20.22;247.50;
603;1012;1016;1017;845.75;842;4.72;1027.87;45.07;29.33;22.50;
604;1018;1014;1016;841.60;857;4.73;1027.58;44.99;44.67;180.00;
605;1014;1014;1019;846.58;847;4.76;1027.62;44.92;28.00;22.50;
606;1008;1010;1013;840.77;847;4.74;1027.75;45.09;22.89;67.50;
607;1010;1017;1016;844.09;843;4.73;1027.63;45.09;34.44;22.50;
608;1018;1014;1016;841.60;840;4.75;1027.65;45.06;19.33;112.50;
609;1010;1013;1010;840.77;840;4.75;1027.78;45.22;24.89;247.50;
610;1016;1017;1016;844.09;846;4.77;1027.72;45.14;18.44;45.00;
611;1012;1007;1010;835.79;846;4.78;1027.99;45.00;28.00;247.50;
612;1020;1018;1017;844.92;840;4.77;1027.79;44.94;37.11;22.50;
613;1016;1016;1014;844.92;838;4.77;1027.76;44.90;16.44;180.00;
614;1015;1010;1014;838.28;842;4.76;1027.79;44.95;21.78;157.50;
615;1014;1016;1014;843.26;852;4.75;1027.80;44.91;23.33;225.00;
616;1017;1016;1017;846.58;841;4.77;1027.83;44.83;19.33;67.50;
617;1016;1018;1017;844.92;842;4.76;1027.79;44.77;12.22;157.50;
618;1016;1017;1019;844.09;844;4.75;1027.72;44.85;38.00;22.50;
619;1016;1014;1020;841.60;840;4.76;1027.75;44.82;21.33;45.00;
620;1010;1014;1015;841.60;836;4.77;1027.73;44.78;21.33;247.50;
621;1014;1018;1014;844.92;837;4.68;1027.85;45.24;58.89;225.00;
622;1017;1019;1018;841.60;843;4.75;1027.82;45.21;18.67;225.00;
623;1018;1017;1016;841.60;849;4.76;1027.83;45.12;9.56;225.00;
624;1016;1017;1017;844.09;842;4.75;1027.88;44.97;6.22;157.50;
625;1012;1014;1017;844.09;838;4.77;1027.83;44.85;15.78;45.00;
626;1014;1016;1019;846.58;840;4.75;1027.78;44.99;20.44;225.00;
627;1012;1016;1017;843.26;838;4.75;1027.86;45.16;15.78;22.50;
628;1018;1014;1016;845.75;856;4.77;1027.78;44.96;16.44;180.00;
629;1015;1016;1015;841.60;840;4.75;1027.77;45.09;10.89;22.50;
630;1014;1014;1016;841.60;841;4.74;1027.78;45.21;6.00;112.50;
631;1016;1018;1014;844.09;843;4.78;1027.73;45.02;1.78;112.50;
632;1020;1017;1014;844.92;842;4.76;1027.82;45.25;3.11;180.00;
633;1015;1010;1014;838.28;845;4.78;1027.87;45.25;9.33;112.50;
634;1013;1013;1011;840.77;847;4.80;1027.86;45.16;12.67;247.50;
635;1012;1017;1014;843.26;848;4.81;1027.91;45.08;15.78;225.00;
636;1014;1016;1014;844.92;840;4.81;1027.87;44.96;7.78;157.50;
637;1014;1017;1017;841.60;840;4.82;1027.72;44.82;1.78;225.00;
638;1015;1014;1016;844.09;847;4.81;1027.62;44.99;7.56;247.50;
639;1010;1012;1013;840.77;842;4.77;1027.65;45.17;9.33;22.50;
640;1014;1016;1017;844.92;851;4.80;1027.65;44.98;14.00;247.50;
641;1020;1017;1014;844.92;838;4.83;1027.77;44.82;12.67;225.00;
642;1015;1017;1016;844.09;849;4.85;1027.82;44.68;7.56;247.50;
643;1010;1007;1010;840.77;858;4.86;1027.81;44.82;14.67;22.50;
644;1016;1014;1019;844.09;856;4.83;1027.87;44.71;15.78;225.00;
645;1017;1014;1014;841.60;846;4.83;1027.80;44.98;6.44;225.00;
646;1017;1017;1020;841.60;863;4.82;1027.77;45.09;9.33;180.00;
647;1020;1019;1017;844.92;838;4.85;1027.61;44.84;37.11;247.50;
648;1017;1017;1020;844.09;843;4.82;1027.53;45.01;31.11;247.50;
649;1020;1019;1014;844.92;836;4.85;1027.76;45.01;33.78;22.50;
650;1020;1018;1014;843.26;853;4.82;1027.63;45.15;49.56;157.50;
651;1013;1013;1010;840.77;840;4.83;1027.81;45.20;31.33;225.00;
652;1018;1017;1020;841.60;859;4.85;1027.78;45.14;26.22;22.50;
653;1013;1010;1010;840.77;842;4.79;1027.79;45.17;31.33;247.50;
654;1013;1013;1012;840.77;844;4.79;1027.63;45.34;15.56;247.50;
655;1016;1017;1014;844.09;842;4.74;1027.70;45.51;31.33;45.00;
656;1014;1020;1018;841.60;854;4.67;1027.88;45.72;10.67;45.00;
657;1016;1014;1016;841.60;860;4.73;1027.92;45.74;10.44;135.00;
658;1012;1010;1014;842.43;848;4.78;1027.84;45.53;16.44;67.50;
659;1016;1017;1017;844.92;855;4.81;1027.66;45.55;24.67;225.00;
660;1013;1013;1010;840.77;843;4.78;1027.79;45.68;12.00;67.50;
661;1015;1015;1017;838.28;861;4.79;1027.72;45.63;3.33;225.00;
662;1017;1017;1016;841.60;858;4.79;1027.71;45.56;22.22;45.00;
663;1012;1008;1013;840.77;847;4.81;1027.88;45.48;16.89;180.00;
664;1017;1020;1019;841.60;850;4.81;1027.63;45.52;46.22;225.00;
665;1016;1017;1014;841.60;843;4.74;1027.71;45.56;28.00;22.50;
666;1010;1011;1013;839.11;840;4.73;1027.54;45.53;36.89;45.00;
667;1017;1014;1020;841.60;850;4.65;1027.84;45.58;39.11;112.50;
668;1012;1016;1018;846.58;845;4.65;1027.69;45.57;43.78;22.50;
669;1015;1015;1014;842.43;863;4.62;1027.88;45.57;40.44;225.00;
670;1014;1019;1014;843.26;849;4.68;1027.67;45.51;45.11;45.00;
671;1011;1014;1015;843.26;838;4.68;1027.69;45.42;38.00;157.50;
672;1016;1017;1014;844.09;858;4.71;1027.87;45.39;55.78;157.50;
673;1017;1016;1017;845.75;828;4.67;1027.29;45.41;46.67;22.50;
674;1014;1012;1016;841.60;847;4.71;1027.67;45.36;26.44;225.00;
675;1017;1017;1016;844.09;840;4.66;1027.64;45.43;36.89;225.00;
676;1016;1014;1014;844.09;844;4.66;1027.66;45.50;35.78;157.50;
677;1010;1013;1008;838.28;841;4.70;1027.85;45.37;31.56;112.50;
678;1014;1016;1019;844.92;834;4.72;1027.72;45.30;24.00;157.50;
679;1013;1010;1010;840.77;854;4.69;1027.75;45.37;22.89;22.50;
680;1017;1019;1017;843.26;836;4.67;1027.75;45.46;43.78;67.50;
681;1012;1007;1013;840.77;844;4.67;1027.64;45.38;41.56;67.50;
682;1015;1017;1016;844.09;834;4.69;1027.61;45.34;29.33;180.00;
683;1014;1014;1016;844.09;834;4.64;1027.90;45.34;18.00;112.50;
684;1017;1016;1015;843.26;855;4.65;1027.61;45.27;22.89;67.50;
685;1017;1019;1014;844.09;851;4.63;1027.80;45.30;32.89;225.00;
686;1017;1019;1014;843.26;852;4.45;1028.09;45.46;27.78;180.00;
687;1016;1011;1017;842.43;846;4.45;1027.79;45.75;8.89;112.50;
688;1016;1016;1012;844.09;856;4.55;1027.86;45.45;15.11;180.00;
689;1014;1019;1014;844.92;855;4.56;1027.76;45.44;10.44;157.50;
690;1019;1019;1019;844.92;836;4.60;1027.82;45.29;7.56;67.50;
691;1017;1020;1016;843.26;840;4.62;1027.82;45.26;8.89;67.50;
692;1017;1014;1020;846.58;835;4.62;1027.77;45.41;3.11;67.50;
693;1018;1014;1020;841.60;832;4.63;1027.77;45.41;4.67;67.50;
694;1017;1020;1018;843.26;836;4.62;1027.76;45.48;1.78;180.00;
695;1017;1016;1015;845.75;831;4.61;1027.92;45.65;3.11;112.50;
696;1016;1017;1020;844.09;843;4.62;1027.72;45.68;8.89;247.50;
697;1016;1017;1020;841.60;845;4.65;1027.77;45.33;17.56;180.00;
698;1019;1016;1017;844.09;860;4.63;1027.90;45.28;18.22;225.00;
699;1014;1014;1018;843.26;834;4.66;1027.90;45.22;6.00;67.50;
700;1017;1014;1017;846.58;835;4.69;1027.77;45.05;6.00;67.50;
701;1016;1017;1020;844.09;849;4.67;1027.75;45.11;6.00;112.50;
702;1017;1019;1014;844.92;852;4.63;1027.75;45.22;3.11;45.00;
703;1017;1014;1016;844.09;847;4.63;1027.90;45.29;21.78;157.50;
704;1017;1020;1018;843.26;845;4.60;1027.88;45.15;14.67;157.50;
705;1014;1017;1019;844.92;841;4.57;1027.77;45.31;4.44;157.50;
706;1012;1013;1013;835.79;840;4.64;1027.90;45.03;6.00;157.50;
707;1016;1017;1016;839.94;847;4.47;1027.87;45.47;4.44;247.50;
708;1014;1014;1017;841.60;847;4.59;1027.79;45.10;1.56;112.50;
709;1017;1014;1020;841.60;851;4.63;1027.88;44.81;1.78;67.50;
710;1019;1017;1016;841.60;849;4.65;1027.70;44.70;3.11;67.50;
711;1017;1016;1017;844.09;842;4.67;1027.90;44.73;27.11;247.50;
